0	1
0.05236	0.95106
0.10472	0.80902
0.15708	0.58779
0.20944	0.30902
0.2618	1.08e-08
0.31416	-0.30902
0.36652	-0.58779
0.41888	-0.80902
0.47124	-0.95106
0.5236	-1
0.57596	-0.95106
0.62832	-0.80902
0.68068	-0.58779
0.73304	-0.30902
0.7854	-3.4349e-10
0.83776	0.30902
0.89012	0.58779
0.94248	0.80902
0.99484	0.95106
1.0472	1
1.0996	0.95106
1.1519	0.80902
1.2043	0.58779
1.2566	0.30902
1.309	-1.603e-07
1.3614	-0.30902
1.4137	-0.58779
1.4661	-0.80902
1.5184	-0.95106
1.5708	-1
1.6232	-0.95106
1.6755	-0.80902
1.7279	-0.58779
1.7802	-0.30902
1.8326	-1.6057e-07
1.885	0.30902
1.9373	0.58779
1.9897	0.80902
2.042	0.95106
2.0944	1
2.1468	0.95106
2.1991	0.80902
2.2515	0.58779
2.3038	0.30902
2.3562	1.7398e-07
2.4086	-0.30902
2.4609	-0.58779
2.5133	-0.80902
2.5656	-0.95106
2.618	-1
2.6704	-0.95106
2.7227	-0.80902
2.7751	-0.58779
2.8274	-0.30902
2.8798	1.5961e-07
2.9322	0.30902
2.9845	0.58779
3.0369	0.80902
3.0892	0.95106
3.1416	1
3.194	0.95106
3.2463	0.80902
3.2987	0.58779
3.351	0.30902
3.4034	1.3843e-07
3.4558	-0.30902
3.5081	-0.58779
3.5605	-0.80902
3.6128	-0.95106
3.6652	-1
3.7176	-0.95106
3.7699	-0.80902
3.8223	-0.58779
3.8746	-0.30902
3.927	-1.4937e-07
3.9794	0.30902
4.0317	0.58779
4.0841	0.80902
4.1364	0.95106
4.1888	1
4.2412	0.95106
4.2935	0.80902
4.3459	0.58779
4.3982	0.30902
4.4506	-1.6052e-07
4.5029	-0.30902
4.5553	-0.58779
4.6077	-0.80902
4.66	-0.95106
4.7124	-1
4.7647	-0.95106
4.8171	-0.80902
4.8695	-0.58779
4.9218	-0.30902
4.9742	-1.243e-07
5.0265	0.30902
5.0789	0.58779
5.1313	0.80902
5.1836	0.95106
5.236	1
5.2883	0.95106
5.3407	0.80902
5.3931	0.58779
5.4454	0.30902
5.4978	1.5685e-07
5.5501	-0.30902
5.6025	-0.58779
5.6549	-0.80902
5.7072	-0.95106
5.7596	-1
5.8119	-0.95106
5.8643	-0.80902
5.9167	-0.58779
5.969	-0.30902
6.0214	-3.1884e-15
6.0737	0.30902
6.1261	0.58779
6.1785	0.80902
6.2308	0.95106
