0.43894	0.3845
0.45525	0.40073
0.46523	0.41187
0.46981	0.41868
0.4699	0.4219
0.46642	0.42229
0.46027	0.42059
0.45239	0.41755
0.44367	0.41392
0.43504	0.41045
0.42742	0.40789
0.42153	0.40683
0.41734	0.40721
0.41466	0.40883
0.41328	0.41148
0.41298	0.41494
0.41356	0.41901
0.41481	0.42347
0.41653	0.42812
0.41849	0.43275
0.42051	0.43713
0.4224	0.44112
0.42417	0.44468
0.42587	0.44784
0.42752	0.45061
0.42918	0.45304
0.43088	0.45512
0.43267	0.45689
0.43458	0.45837
0.43666	0.45957
0.43894	0.46053
0.44146	0.46125
0.44417	0.46177
0.44703	0.4621
0.44997	0.46225
0.45296	0.46224
0.45593	0.4621
0.45883	0.46184
0.46161	0.46148
0.46421	0.46104
0.46659	0.46053
0.4687	0.45996
0.47057	0.45933
0.47222	0.4586
0.47368	0.45775
0.475	0.45676
0.47619	0.4556
0.4773	0.45425
0.47835	0.45269
0.47938	0.45089
0.48041	0.44883
0.48148	0.44649
0.48257	0.44389
0.48366	0.44106
0.48473	0.43801
0.48576	0.43478
0.48673	0.43138
0.48762	0.42785
0.48841	0.4242
0.48909	0.42047
0.48963	0.41667
0.49002	0.41283
0.49027	0.40898
0.4904	0.40516
0.49044	0.40139
0.49039	0.3977
0.49028	0.39413
0.49013	0.3907
0.48996	0.38744
0.48979	0.38439
0.48963	0.38158
0.4895	0.37902
0.48936	0.37668
0.48917	0.37453
0.48888	0.37252
0.48845	0.37061
0.48784	0.36876
0.48701	0.36693
0.48591	0.36507
0.48449	0.36314
0.48272	0.36111
0.48056	0.35894
0.47807	0.35667
0.47528	0.35435
0.47228	0.35202
0.4691	0.34974
0.46582	0.34755
0.46249	0.34549
0.45916	0.34362
0.4559	0.34199
0.45276	0.34064
0.4498	0.33961
0.44699	0.33889
0.44431	0.33843
0.44175	0.33823
0.43928	0.33825
0.43687	0.33845
0.4345	0.33883
0.43215	0.33933
0.4298	0.33995
0.42742	0.34064
0.42499	0.3414
0.42254	0.34224
0.42007	0.34318
0.41762	0.34427
0.41521	0.34552
0.41284	0.34696
0.41056	0.34863
0.40837	0.35055
0.4063	0.35275
0.40438	0.35526
0.40261	0.3581
0.401	0.36122
0.39953	0.36457
0.39821	0.36811
0.39702	0.37179
0.39596	0.37554
0.39502	0.37933
0.3942	0.38309
0.39348	0.38678
0.39286	0.39035
0.39233	0.39376
0.39189	0.39703
0.39153	0.4002
0.39123	0.4033
0.39101	0.40637
0.39083	0.40945
0.39071	0.41256
0.39063	0.41576
0.39058	0.41906
0.39055	0.42251
0.39055	0.42614
0.39058	0.42988
0.39064	0.4337
0.39075	0.43754
0.39091	0.44132
0.39114	0.44501
0.39144	0.44854
0.39182	0.45185
0.39229	0.45489
0.39286	0.4576
0.39353	0.45995
0.39433	0.46196
0.39526	0.46368
0.39634	0.46518
0.39758	0.4665
0.399	0.46769
0.4006	0.4688
0.40241	0.4699
0.40443	0.47102
0.40668	0.47222
0.40917	0.47354
0.41184	0.47497
0.41467	0.47648
0.41758	0.47803
0.42055	0.47961
0.42351	0.48118
0.42641	0.48271
0.42922	0.48419
0.43188	0.48557
0.43433	0.48684
0.43655	0.48798
0.43855	0.48901
0.44037	0.48998
0.44203	0.49093
0.44357	0.4919
0.44501	0.49294
0.44639	0.49408
0.44773	0.49536
0.44908	0.49684
0.45046	0.49854
0.45189	0.5005
0.45337	0.50272
0.45486	0.50518
0.45636	0.50786
0.45784	0.51075
0.45928	0.51384
0.46067	0.5171
0.46198	0.52052
0.46319	0.52408
0.46429	0.52778
0.46525	0.53159
0.46608	0.53552
0.46679	0.53957
0.46739	0.54375
0.46787	0.54805
0.46825	0.55249
0.46854	0.55706
0.46874	0.56177
0.46885	0.56663
0.46889	0.57164
0.46886	0.57678
0.46876	0.58201
0.46857	0.58725
0.46828	0.59243
0.46791	0.59748
0.46742	0.60234
0.46683	0.60693
0.46611	0.61119
0.46526	0.61504
0.46429	0.61842
0.46317	0.62127
0.46192	0.62363
0.46054	0.62553
0.45905	0.62703
0.45745	0.62817
0.45575	0.629
0.45397	0.62956
0.4521	0.6299
0.45016	0.63007
0.44816	0.63012
0.4461	0.63007
0.44402	0.62993
0.44194	0.6297
0.43989	0.62935
0.43789	0.62887
0.43598	0.62826
0.43418	0.62751
0.43252	0.6266
0.43102	0.62552
0.42972	0.62427
0.42864	0.62283
0.42775	0.62122
0.42704	0.61945
0.42649	0.61753
0.42606	0.61548
0.42575	0.61332
0.42552	0.61105
0.42535	0.6087
0.42522	0.60628
0.42512	0.6038
0.42501	0.60127
0.4249	0.59869
0.4248	0.59604
0.42473	0.59331
0.42468	0.59049
0.42466	0.58756
0.42469	0.58452
0.42477	0.58135
0.42491	0.57803
0.42512	0.57456
0.42539	0.57093
0.42574	0.56715
0.42614	0.56324
0.42658	0.55921
0.42707	0.55509
0.42758	0.55089
0.42811	0.54662
0.42865	0.54231
0.42919	0.53797
0.42972	0.53363
0.43024	0.52928
0.43074	0.52494
0.43122	0.5206
0.43169	0.51625
0.43215	0.51189
0.4326	0.50751
0.43304	0.50312
0.43348	0.4987
0.43391	0.49425
0.43433	0.48977
0.43476	0.48525
0.43518	0.48071
0.43561	0.47617
0.43605	0.47165
0.43649	0.46717
0.43695	0.46273
0.43742	0.45837
0.43791	0.4541
0.43841	0.44994
0.43894	0.44591
0.43949	0.44201
0.44007	0.43822
0.44067	0.43452
0.44131	0.43085
0.44197	0.4272
0.44267	0.42352
0.44341	0.41979
0.44418	0.41596
0.445	0.41201
0.44585	0.40789
0.44675	0.4036
0.44768	0.39912
0.44863	0.39447
0.4496	0.38966
0.45056	0.38471
0.45152	0.37963
0.45246	0.37442
0.45337	0.3691
0.45425	0.36369
0.45507	0.35819
0.45584	0.35262
0.45655	0.34701
0.45724	0.34141
0.4579	0.33585
0.45854	0.33037
0.45918	0.32501
0.45984	0.31981
0.46052	0.31481
0.46123	0.31005
0.46198	0.30556
0.46278	0.30137
0.46356	0.29745
0.46424	0.29375
0.46474	0.29024
0.46499	0.28686
0.4649	0.28357
0.46441	0.28034
0.46342	0.2771
0.46187	0.27383
0.45968	0.27047
0.45682	0.26701
0.45349	0.26358
0.44996	0.26034
0.44648	0.25743
0.44332	0.25502
0.44073	0.25326
0.43896	0.2523
0.43829	0.25231
0.43896	0.25344
0.44124	0.25585
0.44521	0.25956
0.45019	0.26413
0.45534	0.26897
0.45982	0.2735
0.46278	0.27714
0.46337	0.27931
0.46074	0.27943
0.45406	0.27693
0.44246	0.27121
0.42512	0.2617
